title,rank,date,artist,url,region,chart,trend,streams
Strip That Down,18,2017-09-01,"Liam Payne, Quavo",https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,Greece,top200,MOVE_UP,3233.0
Chug Jug With You (Number One Victory Royale),17,2021-05-17,LeviathanJPTV,https://open.spotify.com/track/15RSD04RKmM1fjrBONNtqK,Australia,viral50,MOVE_DOWN,
Opaul,20,2020-02-08,Freddie Dredd,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0,Netherlands,viral50,MOVE_UP,
Clout (feat. Cardi B),4,2019-04-25,Offset,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd,Hungary,viral50,SAME_POSITION,
Sirenes/Lange Pijp,143,2020-01-09,"Figo Gang, Qlas & Blacka, Blacka",https://open.spotify.com/track/0sMDa9Hm2ov1DsRGb8vV8U,Netherlands,top200,MOVE_UP,29901.0
Bolnavi de Amintiri,29,2020-05-04,Cristian Porcari,https://open.spotify.com/track/2Dho8DkuoFu1pmHqVBFDZL,Romania,viral50,MOVE_UP,
Ruleta Rusa,81,2017-02-01,Kevin Roldan,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,Peru,top200,MOVE_UP,8743.0
Mojaa,137,2018-05-09,"Bhavi, Duki",https://open.spotify.com/track/1XT4N8ostsFZcZNDio0jWL,Uruguay,top200,MOVE_DOWN,1345.0
El Cielo a un Diablo,171,2021-08-15,"The La Planta, Pushi",https://open.spotify.com/track/00fuxcwUgNfmoqBeP63MN7,Uruguay,top200,MOVE_UP,1979.0
Logia,31,2019-12-06,Elena Tsagrinou,https://open.spotify.com/track/4wzvN428iBN0pq802UfvXE,Greece,viral50,MOVE_DOWN,
How Long,106,2017-10-13,Charlie Puth,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,Italy,top200,MOVE_UP,24864.0
Meteor Drip,22,2020-07-26,Kisé,https://open.spotify.com/track/5yHqaN6oVZc84PCt8H8LJn,Hungary,viral50,MOVE_UP,
Snapping,45,2019-08-01,CHUNG HA,https://open.spotify.com/track/7JCi89HGiURxFpr6NITY7q,Singapore,top200,MOVE_DOWN,14773.0
Heartbreak Anniversary,59,2021-03-13,Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,Denmark,top200,MOVE_UP,17221.0
Chillin' en Jaragua,10,2017-01-09,Whitest Taino Alive,https://open.spotify.com/track/6lIQivrMlStjzZB2rwW3ko,Dominican Republic,viral50,MOVE_UP,
imagine,8,2019-01-10,Ariana Grande,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,United Arab Emirates,viral50,MOVE_DOWN,
Never Enough,46,2018-02-05,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,Philippines,top200,MOVE_UP,60480.0
iSpy (feat. Lil Yachty),27,2017-02-26,KYLE,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,Denmark,viral50,MOVE_DOWN,
Cabrón y Vago - En Vivo,27,2020-10-22,"El Fantasma, Los Dos Carnales",https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU,Guatemala,viral50,MOVE_UP,
Wolves,6,2017-11-04,"Selena Gomez, Marshmello",https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,Canada,top200,MOVE_DOWN,125970.0
Drive (feat. Wes Nelson),54,2021-11-08,"Clean Bandit, Topic",https://open.spotify.com/track/6eCmK3GQyFuTNWCJHsaF9d,United Kingdom,top200,MOVE_UP,96246.0
MONUMENT,150,2021-09-19,KEiiNO,https://open.spotify.com/track/4gg0IZDrxQUMzpyLIxF9qI,Norway,top200,MOVE_DOWN,9386.0
2002,25,2019-04-12,Anne-Marie,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,Indonesia,top200,MOVE_DOWN,73139.0
不該,115,2019-07-21,"Jay Chou, A-Mei Chang",https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l,Hong Kong,top200,MOVE_UP,2721.0
The Box,37,2020-01-15,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,Poland,top200,MOVE_UP,39586.0
Me Llamas,62,2017-03-01,Piso 21,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,Bolivia,top200,MOVE_DOWN,1262.0
Ah Ellerim Kırılaydı,82,2021-09-08,Tuğçe Kandemir,https://open.spotify.com/track/4D36ZNHfLE3joglWbDLn5X,Turkey,top200,MOVE_UP,47827.0
Weightless Part 1,119,2021-01-13,Marconi Union,https://open.spotify.com/track/2UZZtkoLOg7IHxeTAdPFvd,Ecuador,top200,MOVE_DOWN,6216.0
Trapollo,187,2019-01-24,Żabson,https://open.spotify.com/track/6rXG5o3QapxdoWtltSWWN3,Poland,top200,MOVE_UP,11603.0
Take You Dancing,162,2021-04-09,Jason Derulo,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,Ireland,top200,MOVE_DOWN,7101.0
Me Rehúso,80,2018-05-23,Danny Ocean,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,Uruguay,top200,MOVE_UP,2326.0
Ignition - Remix,165,2017-04-08,R. Kelly,https://open.spotify.com/track/5dNfHmqgr128gMY2tc5CeJ,Ireland,top200,MOVE_DOWN,3743.0
Heathens,116,2017-07-10,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Hungary,top200,MOVE_DOWN,1275.0
Dile la Verdad,46,2019-02-08,"The Rudeboyz, Jowell & Randy, Manuel Turizo",https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE,Argentina,top200,MOVE_DOWN,66010.0
FRIENDS,120,2018-08-23,"Marshmello, Anne-Marie",https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,Sweden,top200,MOVE_UP,19903.0
"KHEA: Bzrp Music Sessions, Vol. 34",106,2020-12-28,"Bizarrap, KHEA",https://open.spotify.com/track/7bidsoy3nzCDNYzAzrV7NN,Argentina,top200,MOVE_UP,38804.0
Jalebi Baby,77,2021-06-07,Tesher,https://open.spotify.com/track/6GKGoi0FHzldk1ZRQoV1fv,Bulgaria,top200,MOVE_DOWN,1277.0
Don't Start Now,30,2020-03-15,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,Honduras,viral50,MOVE_UP,
Mä en pelkää (Vain elämää kausi 10),8,2019-10-01,VilleGalle,https://open.spotify.com/track/62AFQ8UsGxB2LHyaR5TKeU,Finland,top200,MOVE_DOWN,31595.0
"Eladio Carrion: Bzrp Music Sessions, Vol. 40",124,2021-10-17,"Bizarrap, Eladio Carrion",https://open.spotify.com/track/1VauUM5CBX7nkLcgafQL2B,Spain,top200,MOVE_DOWN,46885.0
คิดมาก - เพลงประกอบภาพยนตร์ Friend Zone ระวัง..สิ้นสุดทางเพื่อน,6,2019-03-30,"Namfon Indee, Claudia, Chi Pu, Meng Jia, Joyce Chu, Laura Mam, Audrey Tapiheru and Cantika Abigail, Phyu Phyu Kyaw Thein, Palmy",https://open.spotify.com/track/6YVDFHYt2YSkdkbAeqnAeH,Vietnam,viral50,MOVE_DOWN,
Make Me (Cry),25,2017-01-28,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Bulgaria,viral50,MOVE_DOWN,
Somos Dos,16,2017-01-06,Bomba Estéreo,https://open.spotify.com/track/35u3Isd3DuXKAEC7JCC0lB,Luxembourg,viral50,MOVE_DOWN,
La Old Skul,93,2021-11-20,Rauw Alejandro,https://open.spotify.com/track/6MEBxXI2n3FzPHrGRYFdL8,Peru,top200,MOVE_UP,20461.0
IKEA episodes,189,2018-01-21,Phlake,https://open.spotify.com/track/216PKuI7xdlzKKFy6kV3AS,Denmark,top200,NEW_ENTRY,7338.0
Habibi,32,2018-02-24,"Moe Phoenix, PA Sports",https://open.spotify.com/track/1bAz8BCBuY5peGKEPw8QOG,Austria,viral50,MOVE_DOWN,
Chasing After You (with Maren Morris),193,2021-06-27,Ryan Hurd,https://open.spotify.com/track/1ZIKpMTRPqhwAoVXWY3tXI,Canada,top200,MOVE_UP,32602.0
Get Low (with Liam Payne),120,2017-10-31,Zedd,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY,Czech Republic,top200,MOVE_UP,1844.0
We Are Never Ever Getting Back Together (Taylor's Version),46,2021-11-14,Taylor Swift,https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs,United Arab Emirates,top200,MOVE_DOWN,2964.0
Say So,24,2020-04-30,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,Switzerland,top200,MOVE_DOWN,18153.0
Get Low (with Liam Payne),25,2017-08-10,Zedd,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY,Bolivia,viral50,MOVE_UP,
Na Na Na,39,2017-11-08,"Capital Bra, Ufo361",https://open.spotify.com/track/3xZAsF5FS5WgT4UDFXYJxx,Germany,top200,MOVE_UP,110472.0
Body (feat. brando),3,2018-08-26,Loud Luxury,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,Andorra,viral50,SAME_POSITION,
Wait,35,2017-01-24,NoMBe,https://open.spotify.com/track/0lUO60zSnd20AlKB5Wg0qS,United States,viral50,MOVE_DOWN,
No Sé,69,2021-07-24,Explosión De Iquitos,https://open.spotify.com/track/6u5f7X2vWaQFdez1UImzOf,Peru,top200,MOVE_UP,23602.0
Fiel,15,2021-07-05,"Los Legendarios, Wisin, Jhay Cortez",https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,Bolivia,top200,SAME_POSITION,11691.0
"Agar Tum Saath Ho (From ""Tamasha"")",12,2021-04-10,"Alka Yagnik, Arijit Singh",https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu,India,top200,SAME_POSITION,135937.0
Deja Que Te Bese,102,2017-07-08,"Alejandro Sanz, Marc Anthony",https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,Spain,top200,MOVE_UP,30086.0
春天有腳,3,2021-05-07,溫室雜草,https://open.spotify.com/track/4jNKHduMMVmdPh19bNj9XD,Taiwan,viral50,MOVE_UP,
Keď Nechcem,131,2020-01-05,"Rida Radar, Separ",https://open.spotify.com/track/5l023eFA6KskNN65NcpUfu,Slovakia,top200,MOVE_DOWN,1368.0
Dollar Pound Cake,33,2017-12-16,T MULLA,https://open.spotify.com/track/4ld1agzHHo9hhOvHwCmHUj,United Kingdom,viral50,MOVE_UP,
If the World Was Ending - feat. Julia Michaels,15,2019-12-08,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,Israel,viral50,MOVE_DOWN,
Photograph,179,2019-05-20,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Ecuador,top200,NEW_ENTRY,3051.0
BUTTERFLY EFFECT,190,2019-10-11,Travis Scott,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,United States,top200,MOVE_DOWN,236941.0
Letný Večer,125,2020-06-01,Fobia Kid,https://open.spotify.com/track/1vhw2DPOm2M22bKgxkDGw2,Slovakia,top200,MOVE_DOWN,1809.0
One Kiss (with Dua Lipa),75,2018-05-20,Calvin Harris,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,Peru,top200,MOVE_UP,10849.0
Robarte un Beso,107,2018-08-05,"Carlos Vives, Sebastian Yatra",https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,Paraguay,top200,MOVE_DOWN,1658.0
2 soon,132,2021-03-14,keshi,https://open.spotify.com/track/5SlU0Yhi51jobhEiGE4xDv,Thailand,top200,MOVE_UP,8245.0
I Like Me Better,167,2018-05-13,Lauv,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,Denmark,top200,MOVE_UP,8461.0
goosebumps,11,2020-04-30,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Portugal,top200,MOVE_UP,21741.0
Quiero Repetir,12,2018-04-27,"Ozuna, J Balvin",https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,Costa Rica,top200,SAME_POSITION,13963.0
Closer,90,2019-04-21,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Vietnam,top200,SAME_POSITION,2047.0
13,156,2017-10-14,LANY,https://open.spotify.com/track/3zgs1f6Tj0mn29qTXJuhSY,Philippines,top200,MOVE_UP,21165.0
I Don’t Wanna Live Forever (Fifty Shades Darker),49,2019-03-11,"ZAYN, Taylor Swift",https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk,India,top200,MOVE_UP,9824.0
Tell Em,77,2021-07-07,"Cochise, $NOT",https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8,South Africa,top200,MOVE_UP,4541.0
Sin Pijama,43,2018-09-30,"Becky G, Natti Natasha",https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,Paraguay,viral50,MOVE_DOWN,
Paradise,44,2019-06-09,Bazzi,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,Australia,top200,MOVE_DOWN,65700.0
Say So,9,2020-04-21,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,Global,top200,SAME_POSITION,3260274.0
"fuck, i'm lonely",9,2019-09-04,"Lauv, Anne-Marie",https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,Taiwan,top200,SAME_POSITION,23609.0
Got to Fight Corona (feat. DJ Tune) - Cococorona,15,2020-05-03,Wille,https://open.spotify.com/track/2QJqqmGwhuAcxbUnbeALzV,Sweden,viral50,MOVE_DOWN,
I'll Be There,142,2018-07-05,Jess Glynne,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn,Malaysia,top200,MOVE_DOWN,6023.0
Tabasco,121,2017-06-11,"KC Rebell, Summer Cem",https://open.spotify.com/track/6u17eFFrfGHH4f7AfwKy7J,Germany,top200,MOVE_UP,43480.0
Elegí (feat. Dímelo Flow),88,2021-03-26,"Rauw Alejandro, Dalex, Lenny Tavárez",https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,El Salvador,top200,SAME_POSITION,3814.0
Ao Vivo E A Cores,74,2019-02-26,"Matheus & Kauan, Anitta",https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo,Brazil,top200,MOVE_UP,114954.0
Rasta Barbie (Remix),33,2019-11-17,"Gigolo Y La Exce, Myke Towers, Arcangel, El Alfa, Farruko",https://open.spotify.com/track/64kNRze29YqCFzFEpQCaHQ,Mexico,viral50,MOVE_DOWN,
Padam,64,2018-07-02,"Ben Cristovao, Mária Čírová",https://open.spotify.com/track/3WhPmndpgVLtnBF9tMEtgN,Czech Republic,top200,MOVE_UP,3396.0
Hood Baby,17,2020-07-26,KBFR,https://open.spotify.com/track/5au5NgWCdev4WeLRB3YEOR,Finland,viral50,MOVE_DOWN,
Déjate Llevar,37,2018-05-28,"Juan Magán, Belinda, Manuel Turizo, Snova, B-Case",https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,Spain,top200,MOVE_UP,97943.0
Stay,66,2018-05-09,Post Malone,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc,Israel,top200,MOVE_DOWN,1395.0
Too Good At Goodbyes - Edit,33,2017-09-16,Sam Smith,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y,Panama,top200,MOVE_DOWN,3865.0
Aquela Pessoa - Ao Vivo,90,2017-11-06,Henrique & Juliano,https://open.spotify.com/track/3A1LphuJ5lQD6NjPtxtYFh,Brazil,top200,MOVE_UP,75506.0
Don't Start Now,49,2019-12-25,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,France,top200,MOVE_UP,81341.0
La Playa,17,2019-10-28,Myke Towers,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71,Nicaragua,top200,MOVE_UP,2401.0
Ota varovasti,74,2018-11-29,Vesta,https://open.spotify.com/track/46wULtWD6WHdbYNXk2KLMJ,Finland,top200,MOVE_UP,11856.0
Simplemente Gracias,105,2020-08-15,Calibre 50,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,Mexico,top200,MOVE_UP,122299.0
Bela,159,2019-11-08,Elanur,https://open.spotify.com/track/6VTByOxFSK7xt6peo0Rqxg,Turkey,top200,MOVE_DOWN,26320.0
נסיכה שלי,130,2019-11-29,Ivri Lider,https://open.spotify.com/track/29CnJh29jn9ps2E0ZYupct,Israel,top200,MOVE_UP,2978.0
drivers license,11,2021-01-20,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,Honduras,top200,MOVE_DOWN,7774.0
WHATS POPPIN,37,2020-05-18,Jack Harlow,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,Ireland,top200,MOVE_UP,15017.0
ג'וני,8,2020-12-12,Bar Tzabary,https://open.spotify.com/track/4hsCjKX3DOQobfRV1qJhWK,Israel,top200,SAME_POSITION,13165.0
hope ur ok,50,2021-05-27,Olivia Rodrigo,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3,Portugal,top200,MOVE_DOWN,13019.0
No Encuentro Palabras,163,2020-03-10,"Abraham Mateo, Manuel Turizo",https://open.spotify.com/track/5NJSLryp5WviTmppF33Peg,Ecuador,top200,MOVE_UP,5240.0
X.O,7,2020-07-24,"The Limba, Andro",https://open.spotify.com/track/6o92Z50qYohU4Q03xbMneu,Ukraine,top200,MOVE_DOWN,8300.0
Mariposa,142,2020-11-09,Peach Tree Rascals,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,Malaysia,top200,MOVE_DOWN,7825.0
STUCK IN MY HEAD,103,2019-04-24,TWICE,https://open.spotify.com/track/045vckAeaQEbJ3vmatyBWt,Japan,top200,MOVE_DOWN,10603.0
Una voglia assurda,33,2020-07-29,J-AX,https://open.spotify.com/track/0jaYrOJVG8KcDh9qrU2TU8,Italy,top200,MOVE_DOWN,151389.0
Take On Me,29,2017-04-12,Pentatonix,https://open.spotify.com/track/26BlpGNVcVFAfq5UUv3oEb,Netherlands,viral50,MOVE_DOWN,
"Vino, du-te",12,2020-09-25,"VUNK, Lidia Buble",https://open.spotify.com/track/7KHhpEwyVPm8FAiXEnUTy3,Romania,top200,MOVE_UP,6987.0
When The Sun Goes Down,161,2020-10-28,Arctic Monkeys,https://open.spotify.com/track/2zzLRQ78kKfPTx8FJQCdC2,United Kingdom,top200,MOVE_UP,52569.0
Walk Away,184,2019-08-04,"Alle Farben, James Blunt",https://open.spotify.com/track/4oRmOQDWceBjM4sDJ3XQyU,Austria,top200,MOVE_DOWN,3808.0
Nena Maldición (feat. Lenny Tavárez),135,2021-11-02,Paulo Londra,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X,Ecuador,top200,MOVE_UP,6142.0
Such a Whore (Stellular Remix),7,2020-08-12,JVLA,https://open.spotify.com/track/6A25J9As7towpxovYryAWr,Slovakia,viral50,MOVE_DOWN,
Something I Don't Need,58,2021-08-27,瘦子E.SO,https://open.spotify.com/track/3yWMv4KSXoh1l61cAqykl1,Taiwan,top200,MOVE_UP,13044.0
3 Dias Virado,55,2018-09-26,Mc IG,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa,Brazil,top200,MOVE_UP,130535.0
Shallow,181,2019-09-06,"Lady Gaga, Bradley Cooper",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Honduras,top200,MOVE_UP,1115.0
Gracias a Ti,33,2017-06-24,"TheGrefg, Martin ElMele",https://open.spotify.com/track/5Wj8XTEg8oKM6JKQRYQtyJ,Colombia,viral50,NEW_ENTRY,
In the Name of Love,81,2017-01-18,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Finland,top200,MOVE_DOWN,10939.0
Goteo,138,2020-05-29,Duki,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3,Uruguay,top200,MOVE_DOWN,2569.0
7 rings,158,2020-01-03,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,France,top200,MOVE_DOWN,44039.0
Corazón (feat. Nego do Borel),35,2018-06-11,Maluma,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu,Ecuador,top200,MOVE_DOWN,7000.0
Believer,159,2020-07-18,Imagine Dragons,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,Costa Rica,top200,MOVE_DOWN,3616.0
Happier Than Ever,13,2021-08-13,Billie Eilish,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,Greece,top200,MOVE_DOWN,20065.0
Mä En Haluu Tietää,24,2017-06-27,Gabriel Lion,https://open.spotify.com/track/77PIgzFwxUg5F8eqRnccQZ,Finland,viral50,MOVE_UP,
Uh Mami,143,2018-09-13,JAZN,https://open.spotify.com/track/3RWsERN6QL5YxNbqn9FHe9,Germany,top200,MOVE_UP,48413.0
10% - Ao Vivo,163,2017-12-31,Maiara & Maraisa,https://open.spotify.com/track/2wFnRPjuqwNySFiK0Qfg8L,Brazil,top200,MOVE_UP,70078.0
Soy Una Gargola,38,2020-12-22,"Rauw Alejandro, Arcangel, Randy",https://open.spotify.com/track/4bEwaORm2IBfu3omjEna7I,Chile,top200,SAME_POSITION,113117.0
What If (I Told You I Like You),41,2018-06-25,"Johnny Orlando, kenzie",https://open.spotify.com/track/4v7DgEMw6EvYyuQ4eWFD9l,Argentina,viral50,MOVE_DOWN,
Yellow,183,2019-01-14,Coldplay,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,Malaysia,top200,NEW_ENTRY,5503.0
Por Hacerme el Bueno,180,2019-07-25,Bacilos,https://open.spotify.com/track/1iEIQ69PuAM76GCBT9HCek,Ecuador,top200,MOVE_UP,3470.0
The Business,1,2021-02-16,Tiësto,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,Hungary,top200,SAME_POSITION,18633.0
La Modelo,154,2018-01-10,"Ozuna, Cardi B",https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,Global,top200,MOVE_UP,631557.0
FAKE LOVE,142,2018-06-08,BTS,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,Bolivia,top200,MOVE_DOWN,1044.0
PLAYING WITH FIRE - KR Ver.,191,2017-08-10,BLACKPINK,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy,Malaysia,top200,MOVE_DOWN,3926.0
Eyes Blue Like The Atlantic (feat. Subvrbs),16,2020-09-20,Sista Prod,https://open.spotify.com/track/0qUcpOOna3kkrwfqky85e1,Slovakia,viral50,SAME_POSITION,
Otra Noche en Miami,191,2021-06-30,Bad Bunny,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra,Ecuador,top200,MOVE_DOWN,4646.0
No Te Enamores,19,2019-02-08,Paloma Mami,https://open.spotify.com/track/0EJu1RBtxzldMG2peczuPv,Denmark,viral50,MOVE_DOWN,
Sunflower - Spider-Man: Into the Spider-Verse,75,2018-11-24,"Post Malone, Swae Lee",https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8,El Salvador,top200,MOVE_UP,1703.0
Vandens Ženklai - Late Pal Remix,11,2021-10-04,Hiperbolė,https://open.spotify.com/track/2nyeHzzLN8a2vT65zavwNF,Lithuania,viral50,MOVE_DOWN,
Skechers,29,2020-04-13,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,Slovakia,top200,MOVE_UP,3541.0
Nummer 1,80,2017-07-22,"Zuna, Azet, Noizy",https://open.spotify.com/track/3sgGmPQD2J6aQduN36RDBO,Germany,top200,MOVE_UP,91800.0
Solo (feat. Demi Lovato),170,2019-03-22,Clean Bandit,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,Global,top200,MOVE_DOWN,767849.0
One Kiss (with Dua Lipa),19,2018-04-23,Calvin Harris,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,Sweden,top200,MOVE_DOWN,123981.0
Ride It,5,2019-09-20,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,Sweden,viral50,SAME_POSITION,
Havana (feat. Young Thug),42,2018-03-25,Camila Cabello,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,United States,top200,MOVE_DOWN,436985.0
Rockabye (feat. Sean Paul & Anne-Marie),100,2017-07-05,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Japan,top200,MOVE_DOWN,3254.0
Dusk Till Dawn - Radio Edit,185,2018-11-14,"ZAYN, Sia",https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,Malaysia,top200,MOVE_UP,5461.0
HUTS,38,2019-03-03,"The Blockparty, Esko, Mouad Locos, JoeyAK, Young Ellens, Chivv",https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj,Belgium,viral50,SAME_POSITION,
Chasing Butterflies,38,2018-04-24,MANE,https://open.spotify.com/track/11YNtRH6VgjVpPnMTrvZMo,Australia,viral50,MOVE_DOWN,
Fantasias,49,2019-10-02,"Rauw Alejandro, Farruko",https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,Guatemala,viral50,MOVE_DOWN,
QUÉ DIRÍAS?,39,2020-03-10,Mau y Ricky,https://open.spotify.com/track/3HPvXWekjDqIppRxhpHkDT,Dominican Republic,viral50,NEW_ENTRY,
Dynamite,55,2021-01-03,BTS,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,Colombia,top200,SAME_POSITION,17400.0
Nosotros,33,2021-04-13,"Natos y Waor, Recycled J",https://open.spotify.com/track/6zSeaEIsIRRatRUPiO2dpe,Spain,viral50,NEW_ENTRY,
Issues,44,2017-05-25,Julia Michaels,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,Hungary,top200,MOVE_DOWN,3353.0
La Boca,72,2019-10-10,"Mau y Ricky, Camilo",https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,Honduras,top200,MOVE_DOWN,1893.0
פתאום אהבה,179,2020-06-23,Itay Levi,https://open.spotify.com/track/1HH4IitAuYbMnZ4PYb2O5I,Israel,top200,NEW_ENTRY,3129.0
No Me Conoce - Remix,17,2019-08-17,"Jhay Cortez, J Balvin, Bad Bunny",https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,Global,top200,MOVE_UP,2250483.0
No Judgement,134,2020-02-14,Niall Horan,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK,Hungary,top200,MOVE_DOWN,3321.0
Chantaje (feat. Maluma),137,2017-05-27,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Turkey,top200,MOVE_DOWN,5799.0
Polvo,29,2021-03-20,"Nicky Jam, Myke Towers",https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5,Colombia,top200,MOVE_UP,43566.0
Chica Paranormal,113,2018-10-26,Paulo Londra,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV,Honduras,top200,MOVE_DOWN,1119.0
everything i wanted,138,2020-08-05,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,Switzerland,top200,MOVE_DOWN,6831.0
Last Christmas,36,2017-11-30,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,Hong Kong,viral50,SAME_POSITION,
Barman (feat. Jairzinho & BKO),170,2017-01-09,ChildsPlay,https://open.spotify.com/track/14nKFJk5ijBxg3mULeEHh1,Netherlands,top200,NEW_ENTRY,15633.0
